token,name,symbol,decimals,totalSupply
0xe5c2825d68eE22D1c5d8012d1Ac85D1e2F6F8eD8,Polarbear,PLB,9,15000000000000000000
0x67F8De338174C3b9CAA1E03124cA8Ab41082E1b3,Moon Cella,mCella,18,100000000000000000000000000
0x18Fc061135C715493Da9968503Eb4E035B2b520c,VirgoBond,VIRGO,6,30000000000000
0x9F87cC7255B145702e6f34DB31d91c8F3Ca1eF0A,RUGPULL,RUGPULL,9,1000000000000000000000000
0xF37a4522f6Ad7ce359e7Ff51F1B5547a28541C21,COINVERSE,COINVERSE,0,1000000000
0xE57C58A951fEf031F4399CaFB495bfCcCcBa4BB5,Titty Coin,TITTY,18,100000000000000000000000
0xcBC57086F4cf5C333406962B8581AEaa94B308d6,saferiver,sfr,9,100000000000000000000000
0xC12F7323d8e208f05514F8F9b7D599C70DEc9Ba8,Vesperi,VESP,18,21000000000000000000000000
0x12efd1BcCeBC6a6033479AeBaB72Ca94c7B25aCA,LionMoon,Lion,9,1000000000000000000
0x0AF374b27c24b8Ff53e2D5d46170C42A34EA9799,SAFESCAM Token,SAFESCAM,9,1000000000000000000000000
0x8ca4a76a0b883FC38E332FdFE4eE611ee3150E80,Phu Quoc Doge,PQD,18,900000000000000000000000000000
0xCb2A022C319B1aA38FD788c953e5ad3BE297F3aD,saferiver,sfr,18,100000000000000000000000000000000
0xDcE1CED8f0630F5F35D0dD572E9E04e1fB7f7D69,ElonSafeDogeMoonTokyoInu,ESDMTI,9,1000000000000000000000000
0xC425371f8f0530687355ac700Eb3802Fa5967a5A,MoonWaifu,MOONWAIFU,9,1000000000000000000000000
0xb88f3330a13E6B8688d14105A1459182F13496be,Moonwalk,Moonwalk,18,1000000000000000000000000000000
0x56048f575e36eBAEaFa8062abCe5506D0decD60C,SAFEASTRONAUT,SAFEASTRONAUT,18,1000000000000000000000000000000000
0xe7CcE378866ae4317f87E1BcaF8d090BD918d74b,Snapchat token👻️,SNAPCHAT👻,9,100000000000000000000
0x1C77aAd7C882bFC9483612cE5E168335f0297016,SAFE LURNA,SAFELURNA,18,1000000000000000000000000000000000
0x842be6a8FbD9e12bE36828bE5995606BEeD1cA47,CHEWBACCA,CHEWBACCA,18,100000000000000000000000
0x7D10B6157C7C577CAa62D319dC215209Cf2dB8C3,Exohood,EXO,18,1000000000000000000000000000
0xaAFfCe31960217f31Fe6760b2B04935f98c0D959,MoonDoge,MOONDOGE,9,100000000000000000
0x9BfDD8CA023A1D719200B9f3c9D37F465A651D71,Fluence Token,FLUENCE,18,983000000000000000000210820
0xdEF40E99aD0e0108838fE7E3b57913bf43D58747,ARCTIC,ARCTIC,0,10000000000
0x51416275bfe63027852ECE74Ab359612dAb02f86,M16,M16,9,2000000000000000
0xC64617552D626E476aA2Dbd7BEA1f1F2d62833b7,Magicdog,Magicdog,9,1000000000000000000000000
0xc38df950D0f6CBE5e926BD50458BF156B912C810,CHIPS,CHIPS,9,1000000000000000000000
0x8ba59CADb4A137A3373BB81DA759BAb026b4AE60,Kariya Inu,KARIYA,18,1000000000000000000000000000000
0x4486C47Ad6317C1B0EdFd4067a896db6d53e60d9,WaffleSwap,WAFFLESWAP,18,1000000000000000000000000000000000
0x26CaBa196478b2EEF1ED5009C675c4243bB6D547,Boom Crypto Market,BCM,18,100000000000000000000000
0xa5E7a35EF7B931D46E70A1410347122C54eAb1A9,ELITE DEFI,ELTD,8,10000000000000
0x0a05dD43c501ac90cA978622315C5f88742a6e1c,MansionsCoin,MansionsCoin,18,10000000000000000000000000
0xDe65446a52465cF47a3d1a4Ca1D1dEB478e6510D,Smart Token,SMRT,9,1000000000000000000000000
0x00a3B8599030F1ad765B983ba22dfC2D49b82aEB,LIMAX COIN,🦎 LIMAX,9,100000000000000000000
0x6b4C545D45CfB549879D6aaC5c14f95279A0dE7D,Biden Tax,BIDEN,18,2452526179872927616161351806630
0xE8C86C9813Cbea1EbC80ADb7bb63a172994DB894,MOFI FINANCE,MOFI,9,1000000000000000000000000
0x9f1CeA623e873872D6bD6Ec085f7894Ff66795da,CumSwap,CUMSWAP,0,100000000000
0xFd90715371e643803D1215EaEb519c3a5231D4db,VENDORSCBD,VCBD,0,21000000
0x74616598378E1b4836e7e05BdD50675711f5528C,BUST Token,BUST,18,99988226281137432120694329
0x267553311181622EeAaBf6cCa176355ff4155e5c,COINVERSE,COINVERSE,18,1000000000000000000000000000
0xAF83F292fcED83032f52ced45ef7DBDdb586441a,Twinci,TWIN,18,5000000000000000000000000
0xCca0F255939d720C07755b597e35884671165f94, Corgi Token,Itoken,18,10000000000000000000000000000
0x0b81F11638c167EaE23753b8657B9Fde89EDbA95,JoshCoin,JOS,18,100100000000100000000100000000000
0x52c5d9dCc846CBb9E0545Dd9888f226DDCE2952b,UpOnly Token,UPONLY,9,1000000000000000000
0x7eeA36f32e3af325936CC508c73cFA134A6684dF,TacoCattest2,TACOCATtest2,9,1000000000000000000000
0xa7348f2c2c3a85f9405D77F24ab23E6B091ECf29,FAS,FAS,18,20001000000000000000000
0xFCA4b113308bA3c9c81F6df3886C9F5c770C70D6,SAFUBNB,SBNB,9,1000000000000000000000000
0x51282093057b1905A3Ff9F24c571B2086AF2A3C3,TIK TOK COIN,TIKTOK,9,100000000000000000000
0xD566e23953E15fDE8e2C2a8aFAf1E779A35f19F8,HedgeHog BSC Finance,HHOG,18,1000000000000000000000000000
0x69075f3190222c7163925CE0D3C3d7f1499d2f57,DOGEMOON,DOGEMOON,18,1000000000000000000000000000000000
0xde1B9ed6b7bcD89B385B0Ab74677566e131CC744,Fluence Token,FLUENCE,18,965056817373150107937527088
0x59212B45356076CD26f1fF489034e71f911Ffe81,MoonCella,MoonCell,18,999999999999999999999999000000000
0xc21FC8b49f25FCc0d23F4fa7a85d9f1098b417cC,NEPTUNE,NEP,8,10000000000000000000
0x04A3ea2815518149B4F3ce15Cf2D9ea4037af46E,SCOOTER,SCOOTER,18,100000000000000000000000
0xA7fA23099A537d27bD116B863c4dcDEDceBC939c,Chronos,CHRONOS,9,1000000000000000000000000
0xbed3850a00Fd9E65ca528017b48bF01b6Ef424a7,SafeDenta,SDENTA,18,1000000000000000000000000000000000
0xE23252A31E00AFb2D0FC6a4e305Fabcc0d70F3Ef,NewContract,NCH,9,1000000000000000000
0x2407c5f26481cbB65801ED74df9a042ff28C5Aad,四国犬,ShikokuDog,18,459000000000000000000000000000
0x7c52a77D9cc1cff49002eb9480Ab998885154fad,EloniumCoin,ELNC,9,964449300219094453428
0x2558b9488b810E67399A997E1fe651e39b6c6E52,FireRocketV2,FIREROCKETV2,18,1000000000000000000000000000000000
0x3D49A688ea857c7bfB1c2eF032812F73517C9FC6,ROCKET FUEL,🚀FUEL,9,1000000000000000000
0x02C5a600A487d4Aa2B301cE8d88D3FE3296F5C49,Labrador,LABR,18,100000000000000000000000000000000
0x00A4F3a377DE33B5590A56d70d03113ab5C55706,SafeCandy100x,$SAFECANDY,9,800000000000000000000000000000
0x31453d6E31676a11AD849F15EA15A35837e4bdaE,MoonRocket,MOONROCKET,9,100000000000000000
0x7E25f6fFFa02bE547E22851a9FC53ae9EA262b58,Bet Moon,BET,9,100000000000000000000000000
0x3d59dE7Da32D14EAc72b8ec4AbEd7E2Fa105abb5,Liquid Network,LIQUID,18,1000000000000000000000000000000
0x3Ba586c197cC81bb6B37Dafba18120ee6678816C,RocketPad,RPAD,9,1000000000000000000000000
0x030839000F297a1471f83B568Eeb51C10afEEEfE,CookiesSwap,COOK,18,180000000000000000000000000
0xCE0B8c45A403fAb9e71bb83b1470Fa8514B494DE,New Millionaire Coin,MILLIONAIRE,18,1000000000000000000000000000000000
0x0Bd8F21D50E47Da3c355027571058fa546488100,SAURON,SRN,18,100000000000000000000000
0xBECFBb589924e13ef57eA517228084BEB209f592,goalfinance.org,GOAL,8,7817015893363621
0x7fF87a1f489955dd833B4cE21d5E85db87797989,GEMS,GEMS,9,1000000000000000000000
0x684C649CC506Af2dA96A1F13D0Aa1913D5D3c6D2,SafeTier,SAFETIER,18,1000000000000000000000000000000000
0x0fEAdcC3824E7F3c12f40E324a60c23cA51627fc,WardenSwap Token,Warden,18,59999986093601392902780894
0x44C4cae92778FEcDb72bA4BEEa7929b9DFfaf0A1,SHARDZ,SHRDZ,2,1000000000000
0xa3586Df6eD658920ABA5BAe403eDCfe3c4B23ebe,PUSSY TOKEN,PUSSY,9,1000000000000000000
0x870c9726dAB9D049797c2b161D089Ea967D060b9,DEFAULT,DFT,3,101001000000
0x6be3131B67265347f5F5F65FD1C551b1F481fe92,KENDAMA,KENDAMA,18,100000000000000000000000
0x85Ed0816cFcDc8E258fc525F179836E67017e273,RUGPULL,RUGPULL,18,10000000000000000000000
0x042Eda7c700EaF9277b9766EcA244A657e8D01AD,MoonRootV2,MOONROOTV2,18,1000000000000000000000000000000000
0xd1aa0C988500A8c8Bd3E56019855D04BCaB0D738,SPRING LB,SPRING,18,420069420069000000000000000000
0x8e362B9e2363128CD0D534d7747e3F2806cC4e9C,RocketLaunch V2,ROCKETLAUNCHV2,18,1000000000000000000000000000000000
0x662A3B2CCE7f7d2545c2C49d6Ca64c4e211Ba232,SafeMoon Dark,SAFEMOON DARK,9,1000000000000000000000000
0xA663D1841bD63db20d9A2F04640faE9473D075AB,Hakuna matata,MATATA,18,1000000000000000000000000000
0x5B0dBc4ebA486475D67983C2875e61C77284880d,CakeDefi,CAKEDEFI,0,100000000000000
0xff8c8f1723BCAC0a0DD2c7adE1390Ac995378C0B,Nishio Inu,NISHIO,18,1000000000000000000000000000000
0xD5820790277AE8B02D13D3Cef4e08f6E940beDfd,XVIDEOS,XVIDEOS,0,50000000000
0xD7442372919d28246c8668864169a41603a06bE8,MOONROCKETV2,MOONROCKETV2,18,1000000000000000000000000000000000
0x93f63d9455685621aBd73E63cC04f7e454270A66,Weentar Token,$WNTR,18,3000000000000000000000000000
0x4ceb4e09B119EeCf4e4D85dE3A3dc8c5EC2A97F3,Synergy Coin,SYC,18,1000000000000000000000000
0xfcC9F5450dda4bb2087b01c7983445b27cD180a0,Artemis Coin,ARTEMIS,18,777777777777777000000000000000000
0xc8316FF7959f20BA12E0e433A023072414F615D9,BabyGrow,BGROW,18,100000000000000000000000
0x9359732B2821585F9CFC00e53Ce9CDc5a8B5CCe0,Donut token,DONUT,18,39981345469369495706710915
0xbaaC8892beb851D27C03727B4A917a87c5696526,NFTATM,NFTATM,9,1000000000000000000000000
0x9045B0eda6B6A556cf9B3d81C2db47411714f847,Wrapped BitBlocks,WBBK,18,47549809912077760000000000
0x3fc20a9672b321e66083896B40a567D5Cc65cfAF,Utile,UTL,18,200000000000000000000000000
0x959B1f2F6aF8eC26242F650B51c781387A0C55d2,UnderDoge,UNDERDOGE,18,1000000000000000000000000000
0xE8e8FBc6c0C95d6226F0B38BE2B40380DB9C91C1,Bscience,BSCI,18,3290147188701403490269555
0x5b207A8923A1e135c90FfB4F2ad7F8c0f40629cC,STIMMY,STIMMY,18,295089397410778389328335569975391489
0x828612167Ffe9b5d0aCC0448FE1B27da51839707,SafeOnePiecec,SAFEOP,9,1000000000000000000000000
0xd68A5567dEEd467C45A6235e77cFbEC5DCE44D04,MOON CREAMPIE,MOONPIE,9,1000000000000000000
0x7fC7dCfcE9B01b1b33E3F5B38697b69797061d76,MARSCRATERV2,MARSCRATERV2,18,1000000000000000000000000000000000
0xf27A9B212db322906507CF000667b511F10C2446,SafeTrump,STRUMP,8,1175412495709060562
0xc84935eF9e21C1a07Bfb4CfB1e33a1a7ed2AFE17,Equality,EQUALITY,9,1000000000000000000000000
0x6b794D851495e2c98d93605d4EDb06bDa46ffFAf,BullDogMoon,BDMOON,0,1000000000000
0xb9d562E4798e7C58A4189b7a2Ef04436bcF969CB,SafeTuna,STuna,18,1000000000000000000000000000000000000
0x39f1014a88c8ec087ceDF1BFc7064d24f507b894,SafeBSC,SCZ,18,100000000000000000000000000
0x2b2dB01618375BA39f64B6950e510bF4f4c3Bd3E,MUSKNFT,MUSKNFT,0,100000000000
0xCdF0b5994cA4c268De5acEF116D148AC26499aDF,MoonPaw,MOONPAW,9,1000000000000000000000000
0xF4c0A39cE6fA019Cf350bbfb3c8C6f14F0b36F57,Safe Bank,SFB,18,4000000000000000000000000
0x8Fab10FDAb928FeDDE0f3dB4A386C9744Aac56e3,Pegasus Core Model,PCM,18,5000000000000000000000000
0x980A14Bd68BB9a4475646065936862d66955c7F2,MoonRocketV2,MOONROCKETV2,18,1000000000000000000000000000000000
0x5012e552Aa0E735e121251Bc525A76Ba5cd40E8B,LIMAX COIN,🦎 LIMAX,9,100000000000000000000
0xAAFf3D30bCA94c89e99451BC6E8A60Ce55E978A9,Wealth,WEALTH,9,10000000000000000000
0xa789Bad59Dc8D2680099B34C63f3631B0d851d28,RUG PULL,RUG,9,1000000000000000000
0x726922a63Fb5213f56A14f79903F63229BCF37C9,POOPOO PEEPEE,POPOPEPE,9,1000000000000000000000000
0xCDDb9F34D6a48e5d051561E6D9Fbfc96050cd429,Were All Gonna Make It,WAGMI,18,800829377302098572248738830
0xA73B3b7B2f380E726E22761EE9f6856da55F3bf2,MoonPaw,MOONPAW,9,1000000000000000000000000
0x104f2E264a62A10475CDdDecbD08306854C5D028,SafeDMT,SDMT,9,1000000000000000000000
0x849233FF1aea15D80EF658B2871664C9Ca994063,Soak Token,SOAK,18,21581895568503508293662157
0x2191FE96a2421a47d3504169861205228Cd19812,SHITCOIN,SHIT,18,1000000000000000000000000000000000
0x3aabCf53A1930A42E18D938C019E83Ebee50a849,SPONGE,SPG,9,97662897078896
0x62B55891c52D2d1E063739673f785132bE186d91,Fuel Safe Token,FST,9,1000000000000000000
0xa0997C1Ee91Fb66212706B946bBC0B5eef8774F2,MOONSHOT FINANCE,MOONSHOT,9,1000000000000000000
0x9458784486fb00C2D1a8740d5579207c42DBd602,Gya,GYA,18,97684019063566197426874
0x28B1Ac00b5ce518F50f23476d5CB2C1880EF26a2,Messi Coin,Messi,18,10000000000000000000000000000
0x933f19e2e624F96e762793dAD8260839e25dBEb6,Diamond Holders Token,DIHO,18,1000000000000000000000000000
0xFDa20cAA9279aa23bD8f954029D4a01e05c625Ea,STQRM,STQRM,17,28
0xF0C9ec50A012e265e3D834EEb18bCbC6A5034258,MouseSwap Token,CHEESE,18,375015300011022067205292702485964104
0xF248a0bCF8B9b3B527099e152ED3EBEf40Fb647E,Bayonet,BAYONET,18,100000000000000000000000
0x072e3D0D4f14dd82a16B0a33678c6104e9009ED9,Steam token,STEAM,18,121494600154051247443793
0x3d31cAe2b15124F41308B82b46e8dC9F9Dc09587,MoonPaw,MOONPAW,9,1000000000000000000000000
0xe8456bfFE7F4283849d549393B74CFd1F9017637,AkitaFinance,AKITAFINANCE,9,100000000000000000
0xb6EEaBF74DCd938edB67559fA560Ced81e7B3700,WOODSTOCK,WOODSTOCK,18,100000000000000000000000
0xf581A06ac3735E4d0cb90b6ADCb4FF2B8c7f1B74,DynamiteToken,DMYTE,9,100000000000000000000
0x39D8174427e000bDcd1B7caCa6b64F567fD6be62,Gucci Token,GUCCI,9,1000000000000000000
0x8df77B5E823D2aD5155F58Ff815C1269cD65B2c7,PITBEAR MOON,PTBM,9,100000000000000000000000000
0x0541Ad728B01A4174A1e901Bc2f80E1386AD46C2,Pancake LPs,Cake-LP,18,20069855291080957774
0xc3cD4cbDD7A61Aeae92B50bd236B677CCDeeD38F,Xhale,Xhale,9,1000000000000000000000000
0x7B21c60899B3F7F007A43fB7E511181B6691B889,CryptoMoonBoys,CMB,18,1000000000000000000000000000000000
0xeE877c19206D372Adf990aAc29A84f77B781BD20,HuskyDoll,HUSKYDOLL,9,90000000000000000000
0xDCA9c6324d8D4b254760671620B4E71EE8101406,MOONGEARULTIMATE,MOONGEARULTIMATE,9,1005000000000000000000000000
0xB9F6cDBEa33FE461d35727852B9b1DEb94602045,MoonBonfire,mBonfire,9,1000000000000000000000
0xF315cfC8550F6FcA969D397cA8b807C5033fA122,Game Ace Token,GAT,18,1000000000000000000000000
0x9cD3Ed355c8be852cc9604D8A888af8d6E7833Dd,MOONDICK,DICK,18,888888888888888000000000000000000
0xD1f4Cd3ECb7b8770bDe6631775106431a74901BE,Success,SUC,18,10000000000000000000000000000
0x9d1dE1a7515fDf841F7c9CAb12b68891722D2Cd8,BOTTLO,BOTTLO,0,1000000000
0xE7b5636c82b8866Db1229fa3540dcaE2c5C02d09,street-market,SMT,18,1000000000000000000000000000000000
0x8CEF274596d334FFa10f8976a920DDC81ba6e29b,GROW Token,GROW,18,40471488758220429072006
0x8aCe04A87423a9d16C80B57BBa4CA46F06319012,EarthDod,EarthDod,9,1000000000000000000000
0x811b53f1CE501D14d51e310626963D353d84e793,YouTube Token,YOUTUBE,9,1000000000000000000
0x8A422aC703Cc27Ec72b275C616fC937A799af95A,SPRING,SPRG,18,100000000000000000000000
0x9d2D00635BfB33Bf181A6Bea6B30521a29FFbD3e,MoonBscElon,MoonBscElon,9,10000000000000000000000
0xAb770eC4db3a2fe3bA309Add81F8F63E8a020Dcc,Fromage,FROMAGE,18,7500000000000000000000000000
0x535567cE14Afab22b7eaF9bE0c890fB60FF84324,MOONChihuahua,MOONChihuahua,18,1000000000000000000000000
0x7343b25c4953f4C57ED4D16c33cbEDEFAE9E8Eb9,Fulcrum BUSD iToken (iBUSD),iBUSD,18,1494564917747963727597218
0x0D9b37E48B72Cd91D0A7e42e20783e97C4f756B3,MoonLanding,MLDC,18,10000000000000000000000000000000
0xB845ed1BC6C24405ae06dDe924a054AF4D991372,SafeCare,SFC,18,1000000000000000000000000000000000
0xdBCD8c94CE30D5eA3E312f2Da1c3932aa2F014Af,SafeSummit,SS,9,1000000000000000
0x8CF7Cce44FA4ff02d212393E0F611C321074C4A4,RobotSwap,ROBOT,18,410000000000000000000000000000000
0x058722842a1BFf4a18d26fCB44932f62C8abF6E8,SAFE ONE PIECE,SAFEOP,9,1000000000000000000000000
0xD8aE48cE7634fd2E5D0C6C6af01870eDb64E2122,Tai Token,Tai,18,1845504609722469803391380
0x971c6dB05A4D61912E1117CfdE5456181504c5c4,TESLA COIN,🏎️ TESLA,9,100000000000000000000
0x63c5a2D4252Aa8F081A9A573386a7166BAe103f9,HuskyGlass,HUSKYGLASS,9,90000000000000000000
0xdCDD693A95D6beb8D6184424BfB833e4c844df12,ELON MARS,👽EMARS,9,1000000000000000000
0x91d9982eae5814d5f99c09579d53a84126D4fa86,Poggies,POG,18,1000000000000000000000000
0xeD959A419eD8e5D5592Dd34333eF0Adf766F220C,SafeShiba,SAFESHIBA,9,100000000000000000
0xceB2f5e9C7F2D3BCd12A7560D73c56f3396af3F9,Dragon Ball Token,DBALL,18,14020714309414107833276308
0x86f5e0A829f957E3002C483023b2c249c33690db,FAIRELONTRUST,FET,9,10000000000000000000
0x8B084D44C4D12F21bB3D15d04fbEb7C5665cB756,Safe Bank,SFB,18,4000000000000000000000000
0xee7BaCE43fA0310D2C2B4B00B6A8e9D6f7B5454B,Dogecoin Cash,DOCH,18,1000000000000000000000000000000000
0xa1b9D4B2F851dB6944a79CBcE1a0BfdBF6437764,Pink Shit,PINKSHIT,8,83152584587338
0xd41bcCd6A057Bc6dCF4226Bb74Ed0aDC7A81aD59,FREE CAKE,FCAKE,18,100000000000000000000000
0xCCb09B89c2779d5d5e76FD119Dd81e84a1126e19,SafeTrump,STRUMP,8,1185671976995591078
0x81586C8d0D83e991054e9d4d94B06E8D2Bf6Fb8f,MOJODOGE Token,MJDGX,18,10000000000000000000000000000
0x7f0876D2449043F97E085C7B80Dfe5C0937CcA04,CocaCoin,COCAC,9,1000000000000000000000000
0x1516Ad62e1559D262858Ef7B89Ce8db75eC92B87,SafeBOSS,BOSS,18,100000000000000000000000000000
0x825f49ca191D3CbB9BFc74d751b20921e29b83f7,TESLA COIN,🏎️ TESLA,9,100000000000000000000
0xd92D12Dbd40a903A4623d03013d670871147a604,NFTATM,NFTATM,9,1000000000000000000000000
0xB2629C68b0B8fDe758BaF3B936D48c6eD4D01DcD,MoonStarCake,MoonStarCake,9,10000000000000000000000000
0x244E48153B3A8352896bc477d74c3598d8Cc839B,DonkToken,DONK,18,100000000000000000000000
0x081ba859D98852d7f3f416b8F9924b1D8e57Fbe0,SILVER,BULLET,18,500000000000000000000000
0xbA91E72657531C9AC1d269aDfD7517B56851a633,WHITE,WIDOW,18,500000000000000000000000
0x4d338614FC25aFE6edf3994f331b4BAd32fb3c6A,FastSwapToken,FAST,18,506518662052671982110181
0xf5dbcEA1b71f94D81C8A356848C57C6B874b1308,https://wolfdatasystems.com/,WDTS,18,100000000000000000000000
0xc22FB567211771d85e6761ed9eC18bFCAA05a116,BATMOON,BATMOON,9,1000000000000000000000
0xa15C0f39261914d228c04A62c66F3B6069a18Fd4,MoonShot Token,MoonShotBSC,9,1000000000000000000000000
0xD9B710F7502f007DE39f14aeA24C4C42F635A9f3,DEEZA,DZA,18,961215636929166939432802173229753
0x21596bcAff3E4E1d1767431218C977E3b01f09f1,MOONDICK,DICK,18,777777777777777000000000000000000
0xeb5Fe5F116737e73aF4792F581b7E56911AD52e2,JFt3,JFT3,9,1000000000000000000000000
0xfb87d0814E534757Ac2e5Cd1F9Bcf349733C05fA,OnMoon,OnMoon,18,1000000000000000000000000000000000
0xE0F0efDA8d1981865B651296F3f5Ab177c72695C,ScottishFold,SFold,18,1000000000000000000000000000000000
0xbEc006D8aBBa108A6317f89d5eBe625056202D0d,TESLA COIN,🏎️ TESLA,9,100000000000000000000
0x3C51acebd9e5DBCa970204707A9049912bE1bE44,Golden Nugget,NUGGET,18,4709421089744695677021116
0xDb0f2C2C11038c0FC75847fFd1DC07E76b2E6bb2,MOONWAFFLE,MOONWAFFLE,18,1000000000000000000000000000000000
0xF390589Fa93704196971bf05A3A4997Db4662EB3,SEGWAY,SEGWAY,18,100000000000000000000000
0x3ce077D792Daf8B22BF207f1c7853cea8Bc97A50,📞WhatsApp® Token ️,📞WHATSAPP,9,100000000000000000000
0x54e5a7447f79517920eFCD9ebF99Ba066863005C,AntiRugZ,ARZ,18,100000000000000000000000
0x1E4BD948ab19F1284904D0A83374e20065b2faf5,SafeMoon,SAFEMOON,18,1000000000000000000000000000000000
0x707A903797e521BA9760409d2b24b6e8B915625C,SpaceX Token,SPACEX,9,1000000000000000000
0xbe218b17Bbf76e8d957E83265087115E2056c5a7,Not Gonna Make It,NGMI,18,199170622697901427751261170
0x6fd7c98458a943f469E1Cf4eA85B173f5Cd342F4,Billion Happiness,BHC,18,50000000000000000057005
0xFb5aF5d99b7DA462843fed778d17483409B17349,GLOCK,GLOCK,8,5708732480832
0xdFD5EeD88e0B6952CEF25d5445f692D85b6b0957,Creampie Coin,CREAMPIE,18,1000000000000000000000000000000000
0x9B28f57c0CFcbf0C31735bEaa1932fdB2146a0D9,SAFEROCKET,SAFEROCKET,18,1000000000000000000000000000000000
0x0C39EE4Af519D58E4Eb03A4b5fF907000c04F9B7,apeX,apeX,18,10000000000000000000
0x1BcD903cad35376656921f7915A71007Db5FD2fB,Safe San Token,SST,9,1000000000000000000
0x014397760c9e27b392738b31b1A3D9914Df08790,MOON MANSION,MOONMAN,9,1000000000000000000
0xB2f13fbfe1f8038b549D6a2B8f0E33a31634055c,Rocket Pepe,RKTP,18,100000000000000000000000
0x200c46316aF63F893969688BEC4D11EF6A77C89d,testmoon,TESTMOON,9,1000000000000000000000000
0x230A748f3974dB76A0880F291B0B4b13ae1a36De,XenaV1,XenaV1,18,10000000000000000000000000
0x0b0916912AB085A402deeb14d38344430c87B290,MOONLAUNCH,MOONLAUNCH,18,1000000000000000000000000000000000
0xf5f89237a6d3d4Ea4aA3C96c0a8D6587A9bCe1c6,CakeToken️,CAKE,9,1000000000000000000
0x4071cC16A068c12D5A5af28A743856cC97a09e24,METCOIN,MET,9,300000000000000000000000000
0x0a3Ee647aEC91454Aa29A53A45ECeF3Adb4d8860,TESLA COIN,🏎️ TESLA,9,100000000000000000000
0xFADa2057A5Bb075b3cEAeEAAc20F98BC72C0cfbE,DogelonDark,DOGEDARK,9,1000000000000000000000
0x140cB09785E244B9b5aeAa199634DAdEf1fe3453,Coronal Mass Ejection,CME,6,7000000000000000
0x80BCdf5f217d84fc3D2D277EB347C84aA4482974,RocketBunny.Finance,RTBY,18,850000000
0x24c54fa0Ae37dc1f9370E364b6356906F2b779ec,Austria Shepherd Token,AUST43,9,10000000000000000000000000
0x1f534d2B1ee2933f1fdF8e4b63A44b2249d77EAf,Zero.Exchange Token,ZERO,18,97681139418646342637183846
0x64A9Ee3D75fD43900A0baCc8FcC09f01293f025d,AkitaDAO,AKITADAO,9,100000000000000000
0xeDE6F02674c0dDB424c60cffB5E12d533e64E948,MoonGreatJapaneseDog,MoonGreatJapaneseDog,9,100000000000000000000000
0x9d4A885A246486b17F6A19F84B5d7aA954774a65,apeX,apeX,18,10000000000
0xcfa2aFfb67701965AC780Fe7ff59a1aA6c87d840,SpaceX Token,SPACEX,9,1000000000000000000
0xeC445C9517bE059Ff8928744185CA886721F740c,Moondragon,MOONDRAGON,9,1000000000000000000000000
0x8be185B3e62aa17CD2b17E9ca2745322edF1D98A,MerlinDeFi token,MerlinDeFi,9,100000005000000000000000000000000
0xf326b42A237086F1De4E7D68F2d2456fC787bc01,Fulcrum USDT iToken (iUSDT),iUSDT,18,1287071556089188480652934
0x409dfc6eebE63A170AfF6C3b142f03065fe17085, 🔥 ELON FIRE 🔥 ,🔥,9,1000000000000000000
0xcDe5795E186FFFa2141d47521E48664EB4184a7B,FairSun,FRS,18,1000000000000000000000000
0x1b7Ecd31A8d2Ab9C91DBAF3E7f31563B51eb5013,DinoMan Token,DinoMan,18,100000000000000000000000000000000
0x7a3330716DC5C1E70AC6e020f070059a2C9A387a,NFTLAUNCH,NFTLAUNCH,18,1000000000000000000000000000000000
0x0B5831c5139A3EE6B036BBB55c564F14Fa8BDA36,izanizan,izanizan,9,1000000000000000000000000
0x06f3D7777a7F5bae498C80995785d504D93794C3,apeX,apeX,18,10000000000000000000000000000
0x039947F7383425628bBa9620e3E80DE47288C364,OnlyCoins,OCS,9,1000000000000000000000
0x50e56460682885341Af9b9eb62e6c1860CD88a8d,MoonAirlines,MoonAirlines,9,90000000000000000000
0xBa35E4299Ab00509474cA666044Bc79d9caed5Cf,TRAMPOLINE,TRAMPOLINE,18,100000000000000000000000
0x46144686CFf703F8c85cE5D5dCE6510438f5dF9b,MOONDICK,DICK,18,757575757575757000000000000000000
0x574A3d6F40e3a40c2Cf13F079Cc19832D65dc09c,Crypto Club,CLUB,9,36168
0x89c45a680cf1815621Bcaf286121A2a3C4b3bEb5,CANDLES,CND,18,1000000000000000000000000000
0x0b2F2e88Ba3E62447E914C38947CCB83e2cE6d01,DEVIL´S DRAGON,DDRGN,18,87049828307692307692307660
0x20B4Ab82e057a9De4f7F90F4C66599209C8eDDc5,STRAWBERRY,STRBY,9,1000000000000000000
0xB269A6401FaEE16a1645aFa6871f9DfB29e91582,MidnightSin,MS,18,1000000000000000000000000000
0xDd186B1795217EFd4eE96ad790ece3A6fB93d91F,ELON,ELON,9,1000000000000000000
0xFD29780352c821F76222bF238f7e8a62A6419121,Doge Gold,GDOGE,18,1000000000000000000000000000
0x966cb88b7f629D74e3Bce4A22BE349da9b54c36a,TESLA COIN,🏎️ TESLA,9,100000000000000000000
0xE8398E6c85fF8000AC5dc20F0C91304c0AeccfeC,No Token,Notoken,18,1000000000000000000000000000000000
0xe6d91b7A861ce9FC9d941a70CAA21dDc52573b4E,MoonCum,MCUM,18,1400000000000000000000000000000
0xA008426ACaFe8fE034C0C3596E2a60e5302a8379,midnightsinn,MDNI,18,100000000000000000000000
0x4af658bEDACB37a22712B32467013100323025ff,TRC20,TRC20,18,13000000000000000000000000000
